item,name,authorization_notice_id,authorized_announcement_date,filing_id,filing_date,patentee,designer,address,Int.Cl.
125,一种头端设双涂层的可解脱微导管,CN209075800U,2019.07.09,2.02E+12,2018.04.11,上海长海医院,王川川;,200433上海市杨浦区长海路174号,A61M25/00(2006.01)I;
126,一种液体加热容器及加热器具,CN209074183U,2019.07.09,2.02E+12,2018.04.11,陈梅,程雄;??王德平,528400广东省中山市南区城南一路5号万科城市风景花园友嘉苑G座601房,A47J27/21(2006.01)I;
127,一种自加热酸奶的装置,CN209074246U,2019.07.09,2.02E+12,2018.04.13,南京卫岗乳业有限公司,许小英;,211100江苏省南京市江宁区将军大道139号,A47J36/28(2006.01)I
128,一种改进结构的肿瘤热疗装置,CN209075869U,2019.07.09,2.02E+12,2018.04.16,李霞;??赖丽;??关春辉,李霞;,558000贵州省黔南布依族苗族自治州都匀市剑江中路32号黔南州中医医院,A61N5/06(2006.01)I;
129,一种骨科护理清洗装置,CN209075655U,2019.07.09,2.02E+12,2018.04.18,孙永霞,周静;??孙永霞,252000山东省聊城市东昌府区皋东街7号内20号楼2单元301室,A61M3/02(2006.01)I;??A61G12/00(2006.01)I  
130,一种多头混合式牙科水路系统在线消毒辅助装置,CN209075560U,2019.07.09,2.02E+12,2018.04.18,沧州鸿天朗洁环保科技有限公司,陈云涛;??曹磊,061000河北省沧州市运河区小王庄镇刘文庄村,A61L2/18(2006.01)I;??A61L2/26(2006.01)I  
131,饲料原料制粒冷却隔热装置,CN209073495U,2019.07.09,2.02E+12,2018.04.10,茂名大北农农牧科技有限公司;,王小云;??魏付梁;??许何林,525259广东省茂名市高州市金山开发区金山大道,A23N17/00(2006.01)I  
132,一种料理机,CN209074110U,2019.07.09,2.02E+12,2018.04.11,浙江绍兴苏泊尔生活电器有限公司,郑辉;??程宗亮;??李其玲,312017浙江省绍兴市世纪西街3号（袍江工业园区）,A47J19/02(2006.01)I;
133,一种便于操作的牵引椅,CN209075069U,2019.07.09,2.02E+12,2018.04.09,陈素艳,陈素艳;??朱红妞;??段文明,558000贵州省黔南布依族苗族自治州都匀市文峰路20号附9号,A61F5/042(2006.01)I
134,洗漱装置,CN209074396U,2019.07.09,2.02E+12,2018.04.10,浙江美森电器有限公司,王仁通;??虞智勇,325027浙江省温州市经济技术开发区滨海十九路339号,A47K7/04(2006.01)I;??A45D19/02(2006.01)I
135,一种一次性皮肤表面麻醉敷贴,CN209075150U,2019.07.09,2.02E+12,2018.04.18,江苏省人民医院（南京医科大学第一附属医院）,言克莉;??刘肖肖;??李金花,210029江苏省南京市广州路300号,A61F13/02(2006.01)I;??A61M19/00(2006.01)I
136,一种医疗护理手术室锐器收集装置,CN209074909U,2019.07.09,2.02E+12,2018.04.13,郭蓉,郭蓉;,558000贵州省黔南布依族苗族自治州都匀市文明路26号附5号,A61B50/36(2016.01)I;??A61M5/32(2006.01)I
137,新风机控制电路,CN209085002U,2019.07.09,201820527122X,2018.12.14,北京春秋科技有限公司,牛耕武,100176北京市大兴区亦庄经济开发区北工大软件园38号楼七层,F24F11/58(2018.01)I;??F24F11/88(2018.01)I
138,一种改进的管口支模器,CN209082986U,2019.07.09,2.02E+12,2018.04.16,占财兴,占财兴,831800新疆维吾尔自治区昌吉回族自治州奇台县三十里大墩110团4连38号,E04G13/00(2006.01)I;??E04G17/00(2006.01)I
139,一种用于榨汁机的削皮装置,CN209074100U,2019.07.09,201820534368X,2018.04.16,深圳市祈飞科技有限公司,阮仕涛,518048广东省深圳市福田区福田街道福华一路138号国际商会大厦B座1008单元,A47J17/14(2006.01)I;??B25G3/02(2006.01)I
140,一种内科引流器,CN209075602U,2019.07.09,2.02E+12,2018.04.16,徐贤明,徐贤明;??吴汉项,537600广西壮族自治区玉林市博白县博白镇兴隆东路009号博白县人民医院,A61M1/00(2006.01)I
141,一种矿用电气设备的短路监测装置,CN209086357U,2019.07.09,2.02E+12,2018.04.16,山西科达自控股份有限公司,任保将;??崔世杰;??翟德华,030012山西省太原市高新区长治路227号高新国际B座一层,G01R31/02(2006.01)I
142,榨汁机刀具及榨汁机,CN209074113U,2019.07.09,2.02E+12,2018.04.16,鲁令雪,刘晓飞,051530河北省石家庄市赵县谢庄乡各南村前进路51号,A47J19/02(2006.01)I
143,一种腹腔镜手术持镜机器人的内窥镜连接结构,CN209074878U,2019.07.09,2.02E+12,2018.04.17,成都博恩思医学机器人有限公司,李志强;??其他发明人请求不公开姓名,610000四川省成都市高新区天府软件园B区7栋1层,A61B34/00(2016.01)I;
144,一种眼部保健艾灸器,CN209075450U,2019.07.09,2.02E+12,2018.04.17,河南健眼宝视光科技有限公司,陈国利;??马明燕;??刘刚,450000河南省郑州市高新技术产业开发区西三环289号9幢11层56号,A61H39/06(2006.01)I
145,一种防感染低残留的注射器,CN209075019U,2019.07.09,2.02E+12,2018.04.19,施瑶,施瑶,233010安徽省蚌埠市高新区兴旺路555号（上理大蚌埠基地科技园）,A61D7/00(2006.01)I  
146,一种直立型喷头,CN209075924U,2019.07.09,2.02E+12,2018.04.19,广州新星阀门实业有限公司,易梅,511453广东省广州市南沙区东涌镇健乐街2号101,A62C31/02(2006.01)I;??A62C31/28(2006.01)I
147,一种带有可视窗口的医用尿壶,CN209074680U,2019.07.09,2.02E+12,2018.04.19,中南大学,肖美丽;,410000湖南省长沙市岳麓山左家垅,A61B10/00(2006.01)I
148,一种口腔科用器械收纳装置,CN209074994U,2019.07.09,2.02E+12,2018.04.23,柴显达,柴显达;??杨晓芸;??苏泽,561000贵州省安顺市西秀区金匮街6号,A61C19/02(2006.01)I
149,一种可移动儿童餐椅,CN209073913U,2019.07.09,2.02E+12,2018.04.24,宁波精英车业有限公司,沈建萍,315800浙江省宁波市北仑区霞浦浦堰路36号1幢1号;2幢1号;3幢1号,A47D1/00(2006.01)I
150,一种研究推拿手法的运动耦合关系的综合测试舱,CN209074611U,2019.07.09,2.02E+12,2018.04.28,长春中医药大学,齐伟;,130117吉林省长春市市辖区博硕路1035号,A61B5/0488(2006.01)I;
151,一种能够双面使用的留置针固定贴,CN209075699U,2019.07.09,201820631185X,2018.04.28,西安交通大学医学院第一附属医院,郭晓章;??安宁,710061陕西省西安市雁塔西路277号,A61M5/158(2006.01)I
152,一种穿心莲滴丸制备装置,CN209075492U,2019.07.09,2.02E+12,2018.04.29,资阳顺兴制药有限公司,刘永锋,641300四川省资阳市雁江区沱东发展区生物医药科技产业园0栋（位于经四路）,A61J3/06(2006.01)I
153,一种穿心莲滴丸气冷生产线,CN209075493U,2019.07.09,2.02E+12,2018.04.29,资阳顺兴制药有限公司,刘永锋,641300四川省资阳市雁江区沱东发展区生物医药科技产业园0栋（位于经四路）,A61J3/06(2006.01)I
154,一种多功能安全医疗器械用小推车,CN209075307U,2019.07.09,2.02E+12,2018.05.03,吉林大学,屈雨;??林育贤,130000吉林省长春市前进大街2699号,A61G12/00(2006.01)I;
155,一种流置针固定套,CN209075700U,2019.07.09,2.02E+12,2018.05.04,中国人民解放军第一五0中心医院,史萌;,471000河南省洛阳市涧西区华夏西路1号,A61M5/158(2006.01)I
156,一种医用护理托盘,CN209075305U,2019.07.09,2.02E+12,2018.04.28,张琢,张琢;,550000贵州省贵阳市南明区青云路260号1单元附6号,A61G12/00(2006.01)I
157,产后出血缝合方法模具,CN209087228U,2019.07.09,2.02E+12,2018.04.23,李根霞,李根霞,450052河南省郑州市康复前街7号,G09B23/28(2006.01)I
158,一种实现自动化多孔检测的线性工业机器人机构,CN209085527U,2019.07.09,2.02E+12,2018.04.24,苏州紫冠自动化设备有限公司,周慧,215300江苏省苏州市昆山玉山镇元丰路232号机器人产业园3楼,G01B11/00(2006.01)I;
159,一种样本分析系统,CN209086263U,2019.07.09,2.02E+12,2018.04.25,深圳迈瑞生物医疗电子股份有限公司,张军伟;??李学荣;??颜昌银,518000广东省深圳市南山区高新技术产业园区科技南十二路迈瑞大厦1-4层,G01N35/04(2006.01)I
160,一种多功能餐垫,CN209074063U,2019.07.09,2.02E+12,2018.05.04,浙江圣特斯林纺织有限公司,郎涛,321200浙江省金华市武义县履坦镇岗头工业区（浙江胜阳建设有限公司内）,A47G23/03(2006.01)I;
161,一种内科医用胃镜装置,CN209074546U,2019.07.09,2.02E+12,2018.04.25,吴天宝,吴天宝,435400湖北省黄冈市武穴市武穴街道李顶武村汪蒋湾16号,A61B1/273(2006.01)I
162,下肢组合按摩装置,CN209075409U,2019.07.09,2.02E+12,2018.04.25,艾力斯特健康科技有限公司,周玲卫;??谢济春,325000浙江省嘉兴市南湖区大桥镇十八里东街468号,A61H15/00(2006.01)I
163,一种心内科用的输液支架,CN209075678U,2019.07.09,2.02E+12,2018.05.02,连云港市第一人民医院,李勤;,222000江苏省连云港市海州区通灌北路182号,A61M5/14(2006.01)I
164,一种新型的多功能覆膜机,CN209079408U,2019.07.09,2.02E+12,2018.05.05,河北玉鑫工贸有限公司,陈章湖,071800河北省保定市雄县革塑工业园区,B32B37/00(2006.01)I
165,便携式肠内营养泵,CN209075515U,2019.07.09,2.02E+12,2018.04.27,华中科技大学同济医学院附属协和医院,段谦,430030湖北省武汉市江汉区解放大道1277号,A61J15/00(2006.01)I
166,一种脊柱治疗床,CN209075071U,2019.07.09,2.02E+12,2018.05.04,陈星广,陈星广,广东省广州市天河区马场路28号302D,A61F5/042(2006.01)I;??A61H1/02(2006.01)I
167,一种黄光LED,CN209087896U,2019.07.09,201820696537X,2018.05.10,深圳市汇大光电科技股份有限公司,潘东平;,518000广东省深圳市龙岗区宝龙工业城翠宝路28号赛格导航工业园,H01L33/48(2010.01)I;
168,一种防滑脱的腔镜用切割闭合器,CN209074747U,2019.07.09,2.02E+12,2018.05.10,长沙医学院,楚艳娥;??李亚林;??龙娟,410000湖南省长沙市望城区雷锋大道1501号,A61B17/115(2006.01)I
169,一种低频电脉冲治疗仪探头,CN209075847U,2019.07.09,2.02E+12,2018.04.27,河北亿邦医疗设备股份有限公司,段顺江,071000河北省保定市新市区惠阳街369号保定中关村创业中心基地11号楼西单元5层,A61N1/32(2006.01)I  
170,简易心电呼吸信号采集器,CN209074602U,2019.07.09,2.02E+12,2018.05.09,李红,李红;,833300新疆维吾尔自治区乌苏市西大沟镇巴音阿蒙村099号,A61B5/0402(2006.01)I;
171,驾校用指示牌安放架,CN209082373U,2019.07.09,2.02E+12,2018.05.07,江苏昇达智能科技有限公司,徐科,225400江苏省泰州市泰兴市贻芳路中丹金色家园8-101,E01F9/65(2016.01)I;??E01F9/688(2016.01)I
172,多功能外敷辅助袋,CN209075835U,2019.07.09,2.02E+12,2018.05.08,潘春光,潘春光;??吴超,136000吉林省四平市铁西区南迎宾街89号四平市中心人民医院,A61M37/00(2006.01)I;??A61F7/00(2006.01)I
173,导液型易分解的手术单,CN209074885U,2019.07.09,2.02E+12,2018.05.08,东莞市鸿德医用塑料制品有限公司,袁伟强,523000广东省东莞市清溪镇上元村银松路19号,A61B46/20(2016.01)I;??A61M1/00(2006.01)I
174,防爆配电箱及其观察窗,CN209088326U,2019.07.09,2.02E+12,2018.05.08,库柏电气(常州)有限公司,姚太忠;??刘培焕;??李玉如,213031江苏省常州市新北区浏阳河路189号,H02B1/46(2006.01)I
175,一种无人机监测定位装置,CN209086758U,2019.07.09,2.02E+12,2018.05.09,何冠男;,何冠男;??韦震,100081北京市海淀区魏公村小区28号楼28层3门1号,G05D1/10(2006.01)I
176,一种新型解剖刀,CN209074792U,2019.07.09,201820691225X,2018.05.10,长沙医学院,徐四元;??伏辉,410000湖南省长沙市望城区雷锋大道1501号,A61B17/3211(2006.01)I;
177,一种股动脉压迫止血装置,CN209074761U,2019.07.09,2.02E+12,2018.05.10,河南君安康医疗设备销售有限公司,窦志刚,451162河南省郑州市新郑市薛店镇S102省道与暖泉路交叉口中德产业园7号楼7-1,A61B17/132(2006.01)I
178,一种大隐静脉剥离器,CN209074774U,2019.07.09,2.02E+12,2018.05.11,余庆县人民医院,田景富,564499贵州省遵义市余庆县白泥镇桂花路62号,A61B17/22(2006.01)I
179,一种行动辅助带,CN209075056U,2019.07.09,201820714614X,2018.05.15,嘉兴嘉扬医疗科技有限公司,沈云春,314000浙江省嘉兴市南湖区昌盛南路501号浙江欧美生物科技产业园6幢3层101室,A61F5/00(2006.01)I
180,一种医疗降温机的检测装置,CN209075801U,2019.07.09,201820714766X,2018.05.15,广东省人民医院（广东省医学科学院）,陈萍云;,510000广东省广州市越秀区中山二路106号,A61M25/00(2006.01)I;
181,注射器组件及注射器,CN209075730U,2019.07.09,2.02E+12,2018.05.15,深圳市迈威生物科技有限公司,陈志秋,518118广东省深圳市坪山区碧岭街道锦龙大道南2-10号,A61M5/34(2006.01)I;??A61M5/178(2006.01)I
182,一种便携式面部识别考勤机,CN209087000U,2019.07.09,2.02E+12,2018.05.15,广州嘉特电子科技有限公司,何洪开,510000广东省广州市天河区龙口西路102号1405房,G07C1/10(2006.01)I;??G06K9/00(2006.01)I
183,一种含有聚醚醚酮夹层的牙种植体,CN209074958U,2019.07.09,2.02E+12,2018.05.16,广州市健齿生物科技有限公司,季方秋;??张春雨;??陈贤帅,511464广东省广州市南沙区万顷沙镇粤海大道九涌段加工区管委会大楼5楼X5056（仅限办公用途）（WB）,A61C8/00(2006.01)I;
184,一种医用减震拐杖,CN209075382U,2019.07.09,201820741429X,2018.05.18,吴彩芳,吴彩芳;??李文海,556000贵州省凯里市韶山南路31号黔东南州人民医院胃肠外科,A61H3/02(2006.01)I
185,一种具有防老化功能的铝电解电容器,CN209087598U,2019.07.09,2.02E+12,2018.05.18,长兴金新电子有限公司,吕超,313100浙江省湖州市长兴县槐坎工业园区创业路10号,H01G9/004(2006.01)I;
186,一种流量调节夹子,CN209075717U,2019.07.09,2.02E+12,2018.05.18,李卫林,李卫林,529245广东省江门市台山市端芬镇隆文圩6号,A61M5/175(2006.01)I
187,一种屋面新建设备基座防水装置,CN209082847U,2019.07.09,2.02E+12,2018.05.22,江苏天道建材科技有限公司,花雷;??袁锐麒;??曹银辉,221000江苏省徐州市鼓楼区淮海文化科技产业园C2座302,E04D13/14(2006.01)I;??E04D13/16(2006.01)I
188,一种用于脚踝康复的医用训练装置,CN209075368U,2019.07.09,2.02E+12,2018.05.24,江苏省人民医院,张惠;??王鸣;??林芳,210029江苏省南京市鼓楼区华侨路街道广州路300号,A61H1/02(2006.01)I
189,一种多功能的血液透析干粉储存桶,CN209075466U,2019.07.09,2.02E+12,2018.05.24,天津市挚信鸿达医疗器械开发有限公司,廖伟;,300000天津市滨海新区华苑产业区鑫茂科技园AB座二层B单元,A61J1/00(2006.01)I  
190,一种汽车中控系统的核心板,CN209086704U,2019.07.09,2.02E+12,2018.05.11,深圳市鼎微科技有限公司,陈怀项;??郝永健;??夏诚毅,518000广东省深圳市宝安区西乡街道鹤洲洲石路深业U中心B座13楼,G05B19/042(2006.01)I  
191,全自动多列四边封一次性餐具包装机的勺或叉送入设备,CN209080276U,2019.07.09,2.02E+12,2018.05.14,温州海航机械有限公司,朱向东;,325000浙江省温州市平阳县万全轻工基地机械园,B65B35/18(2006.01)I;??B65B35/26(2006.01)I
192,一种教具机器人及其烟雾浓度检测模块,CN209087251U,2019.07.09,2.02E+12,2018.05.23,北京优游宝贝教育咨询有限公司,李慕,100123北京市朝阳区青年西路西里3号院7号楼Ｆ1-53,G09B25/02(2006.01)I;??G01N33/00(2006.01)I
193,一种医生用收纳柜,CN209074889U,2019.07.09,2.02E+12,2018.05.17,游德敏,佘小双;??张秀凯,563000贵州省遵义市汇川区大连路825号贵州航天医院小儿内科,A61B50/18(2016.01)I
194,一种吊扇的叶片,CN209083674U,2019.07.09,2.02E+12,2018.05.11,应万信,应万信,318000浙江省台州市椒江区香格里拉2号楼1101室,F04D29/38(2006.01)I;
195,一种新型口腔护理装置,CN209074987U,2019.07.09,2.02E+12,2018.05.15,李喜蓉,李喜蓉;,415000湖南省常德市武陵区城南人民东路738号,A61C17/34(2006.01)I
196,一种PCB剪板机的运料机构,CN209081084U,2019.07.09,2.02E+12,2018.05.16,惠州市领德科技有限公司,叶龙,516000广东省深圳市潼侨镇联发大道89号中健科技园3#厂房,B65H35/06(2006.01)I
197,一种食用菌烘干装置,CN209073485U,2019.07.09,2.02E+12,2018.05.17,元谋县宏兴经贸有限公司,李建能,651300云南省楚雄州元谋县羊街镇羊街街,A23N12/08(2006.01)I;??A23N12/12(2006.01)I
198,存放面部冷敷贴的吸塑盒,CN209075116U,2019.07.09,2.02E+12,2018.05.17,杭州蓝朗生物技术有限公司,何拥军;??郭文弘;??李巧美,311100浙江省杭州市余杭区余杭经济技术开发区新颜路22号401A,A61F7/02(2006.01)I
199,一种多功能奶瓶,CN209075511U,2019.07.09,2.02E+12,2018.05.17,陈茂斌,陈茂斌,237000安徽省六安市霍邱县众兴集镇马陈墩村大元组,A61J9/04(2006.01)I  
200,一种拼接式沙发,CN209073875U,2019.07.09,2.02E+12,2018.05.24,江西长航家居有限公司,邓曼妮,341400江西省赣州市南康区龙岭镇向阳村板材城,A47C17/04(2006.01)I;
201,一种兽医治疗用的保定架,CN209075007U,2019.07.09,2.02E+12,2018.05.21,严飞;??赵永攀;??赵宝,严飞;,710016陕西省西安市莲湖区草滩路30号,A61D3/00(2006.01)I  
202,食料容器蒸汽消毒系统,CN209075534U,2019.07.09,2.02E+12,2018.05.22,重庆周君记火锅食品有限公司,周冬梅;??廖元国;??余能鹄,400052重庆市九龙坡区九龙园区华龙大道16号,A61L2/07(2006.01)I;??A61L2/26(2006.01)I
203,一种液位计平衡调整装置的限位机构,CN209085717U,2019.07.09,2.02E+12,2018.05.23,重庆耐德东京计装仪表有限公司,石晓川;??曾勇,401121重庆市渝北区杨柳路6号,G01F23/42(2006.01)I;??G01F23/00(2006.01)I
204,一种隐藏式折叠拉手及含有该拉手的足浴器,CN209074379U,2019.07.09,2.02E+12,2018.05.24,芜湖蓓慈电器有限公司,孙殷贤;,241000安徽省芜湖市经济开发区赤铸山路60号,A47K3/022(2006.01)I
205,一种皮肤活检环钻,CN209074695U,2019.07.09,2.02E+12,2018.05.24,张文,张文;??孙海美,262700山东省潍坊市寿光市圣城东街108号,A61B10/02(2006.01)I  
