item,name,authorization_notice_id,authorized_announcement_date,filing_id,filing_date,patentee,designer,address,Int.Cl.
8314,一种测定高压电子光箔表层不同厚度铅含量的方法,CN109991304A,2019.07.09,2.02E+12,2017.12.29,东莞东阳光科研发有限公司,王洪飞;??李锡汉;??赵威威,523871广东省东莞市长安镇振安中路368号,G01N27/62(2006.01)I;
8315,一种便于拆装的自行车防风车把套,CN109987189A,2019.07.09,2.02E+12,2017.12.29,烟台博昊信息科技有限公司,孙书敏,264006山东省烟台市经济技术开发区万寿山路5号内1号楼,B62K21/26(2006.01)I;??B62J17/00(2006.01)I  
8316,铜模锻制造工艺,CN109986042A,2019.07.09,2.02E+12,2017.12.29,吴红霞,吴红霞,266300山东省青岛市胶州市杭州路102号,B22D17/00(2006.01)I  
8317,六角钢锻压工艺,CN109986002A,2019.07.09,2.02E+12,2017.12.29,吴红霞,吴红霞,266300山东省青岛市胶州市杭州路102号,B21J5/00(2006.01)I;
8318,高强度合金钢的冶炼方法,CN109988959A,2019.07.09,2.02E+12,2017.12.29,吴红霞,吴红霞,266300山东省青岛市胶州市杭州路102号,C22C33/04(2006.01)I;
8319,一种环保新能源充电设备,CN109994887A,2019.07.09,2.02E+12,2017.12.29,谢雅聪,谢雅聪,362300福建省泉州市南安市码头镇杏东村石古林66号,H01R13/639(2006.01)I;
8320,一种提高反激式谐振开关电源CCM模式转换效率的方法,CN109994603A,2019.07.09,2.02E+12,2017.12.29,长鑫存储技术有限公司,唐贤贤,230601安徽省合肥市经济技术开发区翠微路6号海恒大厦630室,H01L45/00(2006.01)I;??H01L27/24(2006.01)I
8321,复合金属氧化物纳米颗粒及其制备方法和应用,CN109994623A,2019.07.09,2.02E+12,2017.12.29,TCL集团股份有限公司,程陆玲;??杨一行,516006广东省惠州市仲恺高新技术开发区十九号小区,H01L51/50(2006.01)I;
8322,一种图书馆专用旋转式报架,CN109984477A,2019.07.09,2.02E+12,2017.12.29,宁波有为贸易有限公司,李希航,315200浙江省宁波市蛟川街道中官路1188号,A47B63/06(2006.01)I;
8323,一种治疗慢性肠炎的中药组合物,CN109985215A,2019.07.09,2.02E+12,2017.12.29,宋春玲,宋春玲,266300山东省青岛市胶州市郑州东路44号,A61K36/9068(2006.01)I;??A61P1/00(2006.01)I  
8324,一种头部固定装置,CN109984908A,2019.07.09,2.02E+12,2017.12.29,宋春玲,宋春玲,266300山东省青岛市胶州市郑州东路44号,A61G13/12(2006.01)I;??A61H15/00(2006.01)I  
8325,整网信道资源的智能调度方法及接入控制器和服务器,CN109996301A,2019.07.09,2.02E+12,2017.12.29,上海无线通信研究中心,黄蕾;,201210上海市浦东新区海科路100号8号楼4楼,H04W36/08(2009.01)I;
8326,一种治疗病毒性心肌炎的中药,CN109985121A,2019.07.09,2.02E+12,2017.12.29,宋春玲,宋春玲,266300山东省青岛市胶州市郑州东路44号,A61K36/79(2006.01)I;
8327,一种治疗胆汁反流性胃炎的中药汤剂,CN109985197A,2019.07.09,2.02E+12,2017.12.29,宋春玲,宋春玲,266300山东省青岛市胶州市郑州东路44号,A61K36/9064(2006.01)I;??A61P1/04(2006.01)I  
8328,一种家电壳体组件喷涂工艺,CN109985778A,2019.07.09,2.02E+12,2017.12.29,金晨粉末涂料（江苏）有限公司,陈道芳;,225241江苏省扬州市江都区小纪镇工业园区金晨路1号,B05D1/02(2006.01)I;
8329,一种治疗三叉神经痛的中药组合物,CN109985133A,2019.07.09,201711474266X,2017.12.29,宋春玲,宋春玲,266300山东省青岛市胶州市郑州东路44号,A61K36/85(2006.01)I;
8330,半导体器件结构及制备方法,CN109994603A,2019.07.09,2.02E+12,2017.12.29,长鑫存储技术有限公司,唐贤贤,230601安徽省合肥市经济技术开发区翠微路6号海恒大厦630室,H01L45/00(2006.01)I;??H01L27/24(2006.01)I
8331,口含烟制备方法,CN109984368A,2019.07.09,2.02E+12,2017.12.29,上海新型烟草制品研究院有限公司,李淼;,200082上海市杨浦区长阳路733号20幢740室,A24B13/00(2006.01)I;
8332,一种氨纶丝生产用喷丝板,CN109989123A,2019.07.09,2.02E+12,2017.12.29,淮安侨新新材料科技有限公司,潘瑞彬;??凌杰;??孙爱红,211600江苏省淮安市金湖县理士大道60号,D01D5/253(2006.01)I;??D01D5/04(2006.01)I
8333,光学投影系统,CN109991737A,2019.07.09,2.02E+12,2017.12.29,深圳点石创新科技有限公司,胡九龙;??张佳;??杜振凯,518000广东省深圳市南山区高新南四道南科苑大道西R4创新大楼A座409B,G02B27/01(2006.01)I;
8334,一种照明灯体,CN109990206A,2019.07.09,2.02E+12,2017.12.29,谢雪琴,谢雪琴,213131江苏省常州市新北区奔牛镇南街南坝村130号,F21K9/20(2016.01)I;
8335,一种汽车发动机安装支架,CN109986942A,2019.07.09,2.02E+12,2017.12.29,重庆市永川区邦威机械制造有限公司,彭芝英,402160重庆市永川区凤凰湖工业园,B60K5/12(2006.01)I;??B60S1/62(2006.01)I
8336,货物调度信息生成方法与装置,CN109993469A,2019.07.09,2.02E+12,2017.12.29,北京京东尚科信息技术有限公司;,肖峰;,100195北京市海淀区杏石口路65号西杉创意园四区11号楼东段1-4层西段1-4层,G06Q10/08(2012.01)I
8337,桂附地黄丸在制备治疗肝纤维化药物中的应用,CN109985146A,2019.07.09,2.02E+12,2017.12.29,中国中医科学院中医基础理论研究所,陈春宇;??陈小野;??纪瑞锋,100007北京市东城区东直门内南小街16号,A61K36/8945(2006.01)I;
8338,一种厨房燃气灶台处墙壁抗油烟装置,CN109987444A,2019.07.09,2.02E+12,2017.12.29,宣城市婕泰智能厨卫技术开发有限公司,代启雨,242000安徽省宣城市宣州区春归苑,B65H35/06(2006.01)I;??E04F13/072(2006.01)I
8339,一种测量建筑围护体系连接件瞬态承载能力的试验系统,CN109991106A,2019.07.09,2.02E+12,2017.12.29,美建建筑系统(中国)有限公司,潘璁;??吴梓玮,201801上海市嘉定区宝安公路2676号,G01N3/307(2006.01)I
8340,压碎机,CN109985689A,2019.07.09,2.02E+12,2017.12.29,广州易力机电工程有限公司,梁宝文,510000广东省广州市广州经济技术开发区青年路551之一号206房,B02C1/14(2006.01)I;??B02C21/02(2006.01)I
8341,微量取样装置,CN109991035A,2019.07.09,2.02E+12,2017.12.29,台达电子工业股份有限公司,黄菘斌;,中国台湾桃园市,G01N1/10(2006.01)I
8342,一种智能厨房烹饪控制系统,CN109991937A,2019.07.09,2.02E+12,2017.12.29,青岛有屋科技有限公司,孙树波;,266000山东省青岛市胶州市经济技术开发区尚德大道以东、汾河路以南,G05B19/418(2006.01)I
8343,一种传动螺杆的加工工艺,CN109986312A,2019.07.09,2.02E+12,2017.12.29,常鑫,常鑫,266300山东省青岛市胶州市寺门首路2号楼4单元502室,B23P15/14(2006.01)I  
8344,一种竹纤维弹性地毯,CN109986852A,2019.07.09,2.02E+12,2017.12.29,天津冠智地毯有限公司,王颢森,301732天津市武清区崔黄口镇小宫城村,B32B9/02(2006.01)I;
8345,一种带有纠偏装置的标签用模切机,CN109986625A,2019.07.09,2.02E+12,2017.12.29,天津市慧翔实业集团有限公司,李金晖,301701天津市武清区梅厂镇福源经济区发源路8号,B26D1/16(2006.01)I;
8346,一种具有夹紧功能的蓄电池托架加工装置,CN109986517A,2019.07.09,2.02E+12,2017.12.29,江门市新会区司前环境卫生服务有限公司,何君尧,529100广东省江门市新会区司前镇司前圩新开公路边（办公楼）,B25H1/10(2006.01)I  
8347,一种较短链长全氟烷基碘调聚物的合成方法,CN109988058A,2019.07.09,201711475534X,2017.12.29,山东东岳高分子材料有限公司,陈越;??马鹏飞;??黄玉伟,256401山东省淄博市桓台县唐山镇工业路1707号,C07C17/278(2006.01)I;
8348,含米粞粉的油脂组合物,CN109984204A,2019.07.09,2.02E+12,2017.12.29,丰益（上海）生物技术研发中心有限公司,高厚斌;,200137上海市浦东新区上海市高东路118号,A23D7/04(2006.01)I;
8349,抗GPC-3抗体及其用途,CN109988240A,2019.07.09,2.02E+12,2017.12.29,安源生物科技（上海）有限公司;,周若芸;,201203上海市浦东新区碧波路518号106室,C07K16/30(2006.01)I;
8350,单轨内导向式道岔和具有其的轨道交通系统,CN109989304A,2019.07.09,2.02E+12,2017.12.29,比亚迪股份有限公司,孙洪蕾;,518118广东省深圳市坪山新区比亚迪路3009号,E01B25/12(2006.01)I;??B61L5/10(2006.01)I
8351,分离式缆线导滑装置,CN109987476A,2019.07.09,2.02E+12,2017.12.29,梯阶电梯工程有限公司,沈荣富,中国台湾高雄市三民区大丰二路118巷20号,B66B7/00(2006.01)I
8352,风力发电机组的待机控制方法和装置,CN109989882A,2019.07.09,2.02E+12,2017.12.29,北京天诚同创电气有限公司,王贺;??杨鹏;??李书琦,100176北京市大兴区北京经济技术开发区博兴一路8号1幢,F03D7/04(2006.01)I
8353,一种治疗油风当归赤芍行气活血中药洗液,CN109985218A,2019.07.09,2.02E+12,2017.12.29,李晓静,李晓静,264006山东省烟台市开发区珠江路32号留学人员创业园区3号厂房338房间,A61K36/9068(2006.01)I;
8354,一种变频太阳能热泵热水器控制方法及系统,CN109990491A,2019.07.09,2.02E+12,2017.12.29,青岛经济技术开发区海尔热水器有限公司;,卢炳奇;,266101山东省青岛市崂山区海尔路1号海尔工业园,F24S20/40(2018.01)I;
8355,一种底栖生物吸取样器系统,CN109987204A,2019.07.09,2.02E+12,2017.12.29,中国科学院沈阳自动化研究所,范云龙;,110016辽宁省沈阳市东陵区南塔街114号,B63C11/52(2006.01)I;??G01N1/02(2006.01)I
8356,快递员派送顺序推荐方法及系统,CN109993382A,2019.07.09,2.02E+12,2017.12.29,顺丰科技有限公司,雷紫霖;,518000广东省深圳市南山区学府路（以南）与白石路（以东）交汇处深圳市软件产业基地1栋B座6-13层,G06Q10/06(2012.01)I;??G06Q10/08(2012.01)I
8357,全自动套筒更换装置,CN109986495A,2019.07.09,2.02E+12,2017.12.29,襄阳国力机电设备有限公司,张战利,441057湖北省襄阳市高新区团山镇大力大道100号,B25B23/00(2006.01)I
8358,一种烤箱风机系统,CN109990596A,2019.07.09,201711476009X,2017.12.29,宁波方太厨具有限公司,杨均;??王黎喆;??曹骥,315336浙江省宁波市杭州湾新区滨海二路218号,F26B21/00(2006.01)I;??A47J37/06(2006.01)I
8359,一种用于塑料加工的新型塑料静电分离机,CN109986719A,2019.07.09,2.02E+12,2017.12.29,谭磊,谭磊,266300山东省青岛市胶州市郑州西路34号2单元402,B29B17/02(2006.01)I  
8360,自动化金库包裹拆码垛机器人手抓机构,CN109986588A,2019.07.09,2.02E+12,2017.12.29,聚龙股份有限公司,柳永诠;,114051辽宁省鞍山市铁东区千山中路308号,B25J15/00(2006.01)I
8361,一种生物质育苗盘及其制备方法和应用,CN109983951A,2019.07.09,2.02E+12,2017.12.29,深圳市泽青源科技开发服务有限公司,陈强;,518000广东省深圳市前海深港合作区前湾一路鲤鱼门街1号前海深港合作区管理局综合办公楼A栋201室（入驻深圳市前海商务秘书有限公司）,A01G9/029(2018.01)I;
8362,一种机械控制系统及其控制方法,CN109987520A,2019.07.09,2.02E+12,2017.12.29,谭磊,谭磊,266300山东省青岛市胶州市郑州西路34号2单元402,B66C13/22(2006.01)I;
8363,一种基于AltiumDesigner软件的埋阻设计方法,CN109992798A,2019.07.09,201711476256X,2017.12.29,深圳市兴森快捷电路科技股份有限公司;,孟有权;??贾首峰,518000广东省深圳市南山区深南路科技园工业厂房25栋1段3层,G06F17/50(2006.01)I
8364,一种汽车安全与服务的大数据处理系统,CN109995806A,2019.07.09,2.02E+12,2017.12.29,广州童联信息科技有限公司,刘绪伟,510600广东省广州市萝岗区来安二街源创科教园,H04L29/08(2006.01)I  
8365,金属孔加工工艺方法,CN109996398A,2019.07.09,2.02E+12,2017.12.29,谭磊,谭磊,266300山东省青岛市胶州市郑州西路34号2单元402,H05K3/42(2006.01)I  
8366,一种配置信息的传输方法和相关设备,CN109996351A,2019.07.09,2.02E+12,2017.12.29,维沃移动通信有限公司,吴昱民;??张艳霞,523860广东省东莞市长安镇乌沙步步高大道283号,H04W88/06(2009.01)I;
8367,一种风热型感冒的中药配方,CN109985175A,2019.07.09,201711476263X,2017.12.29,陈霞,陈霞,265700山东省烟台市龙口市金域蓝湾1号楼401室,A61K36/899(2006.01)I;
8368,一种阴极保护管段抽取方法和装置,CN109989068A,2019.07.09,2.02E+12,2017.12.29,北京中盈安信技术服务股份有限公司,郑孝苗,100083北京市海淀区学院路30号科大天工大厦A座13层01-15室,C23F13/22(2006.01)I
8369,一种液晶组合物及其应用,CN109988581A,2019.07.09,2.02E+12,2017.12.29,北京八亿时空液晶科技股份有限公司,陈卯先;,102502北京市房山区燕山东风街道石化新材料科技产业基地核心区东区B2-36-01地块,C09K19/44(2006.01)I;??C09K19/56(2006.01)I
8370,一种空调控制方法、空调以及存储介质,CN109990436A,2019.07.09,2.02E+12,2017.12.29,TCL空调器(中山)有限公司;,何嘉良;,528427广东省中山市南头镇南头大道西59号,F24F11/64(2018.01)I;
8371,油脂组合物及含该油脂组合物的巧克力产品,CN109984214A,2019.07.09,2.02E+12,2017.12.29,丰益（上海）生物技术研发中心有限公司,沈琪;??姜波;??张虹,200137上海市浦东新区上海市高东路118号,A23D9/04(2006.01)I;
8372,六味地黄丸在制备治疗肝纤维化药物中的应用,CN109985147A,2019.07.09,2.02E+12,2017.12.29,中国中医科学院中医基础理论研究所,陈小野;??陈春宇,100007北京市东城区东直门内南小街16号,A61K36/8945(2006.01)I;
8373,一种风寒型感冒的中药配方,CN109985134A,2019.07.09,2.02E+12,2017.12.29,郭广法,郭广法,265700山东省烟台市龙口市黄金海岸星海湖畔26号楼401室,A61K36/85(2006.01)I;??A61P11/00(2006.01)I  
8374,反应腔室和半导体加工设备,CN109994356A,2019.07.09,2.02E+12,2017.12.29,北京北方华创微电子装备有限公司,王伟,100176北京市大兴区北京经济技术开发区文昌大道8号,H01J37/32(2006.01)I
8375,一种雨水收集系统的施工方法,CN109989474A,2019.07.09,2.02E+12,2017.12.29,江苏森洋环境建设集团有限公司,冯玺,213148江苏省常州市武进区嘉泽镇跃进村马塘38号,E03F5/10(2006.01)I;??E03B11/14(2006.01)I
8376,一种画像确定方法、装置、电子设备及存储介质,CN109993644A,2019.07.09,2.02E+12,2017.12.29,航天信息股份有限公司,刘丹;,100195北京市海淀区杏石口路甲18号,G06Q40/00(2012.01)I;??G06Q10/06(2012.01)I
8377,交互式应用产生的数据的解析方法和系统,CN109992467A,2019.07.09,2.02E+12,2017.12.29,天津亚克互动科技有限公司,徐亦伟;,300301天津市滨海新区滨海科技园日新道188号1号楼1411号,G06F11/30(2006.01)I;??G06F11/34(2006.01)I
8378,一种包含人参和三七花双层片的制备方法及应用,CN109985079A,2019.07.09,2.02E+12,2017.12.29,辽宁上药科技开发有限公司,郑继宇;,117004辽宁省本溪市石桥子经济技术开发区香槐路158号,A61K36/258(2006.01)I;
8379,一种汽车前端框架结构,CN109987148A,2019.07.09,201711477041X,2017.12.29,成都航天模塑股份有限公司,孙正峰;,610000四川省成都市龙泉驿区航天北路,B62D25/08(2006.01)I
8380,梗中烟丝回收装置,CN109984366A,2019.07.09,2.02E+12,2017.12.29,贵州中烟工业有限责任公司,吴树清;,550001贵州省贵阳市云岩区友谊路25号,A24B5/00(2006.01)I
8381,一种拧力可控的扳手,CN109986493A,2019.07.09,2.02E+12,2017.12.29,苏州美山子制衣有限公司,唐忠平,215221江苏省苏州市吴江区平望镇美佳路1号,B25B17/00(2006.01)I;
8382,一种杨梅保鲜包装工艺,CN109984185A,2019.07.09,2.02E+12,2017.12.29,吴红霞,吴红霞,266300山东省青岛市胶州市杭州路102号,A23B7/04(2006.01)I;
8383,一种一次性碗,CN109984528A,2019.07.09,2.02E+12,2017.12.29,余天海,余天海,551499贵州省贵阳市清镇市站街镇站街村三组,A47G19/02(2006.01)I;??A47G19/03(2006.01)I
8384,发电机,CN109995170A,2019.07.09,2.02E+12,2017.12.29,北京佩特来电器有限公司;,李宁宁;,101118北京市通州区宋庄镇小堡村南,H02K5/10(2006.01)I
8385,一种钢球的加工工艺,CN109988891A,2019.07.09,2.02E+12,2017.12.29,吴红霞,吴红霞,266300山东省青岛市胶州市杭州路102号,C21D1/18(2006.01)I;
8386,一次性防溢出杯子,CN109984536A,2019.07.09,2.02E+12,2017.12.29,余天海,余天海,551499贵州省贵阳市清镇市站街镇站街村三组,A47G19/22(2006.01)I;??A47G19/16(2006.01)I
8387,一种基于扫码的公交快速支付方法及系统,CN109993519A,2019.07.09,2.02E+12,2017.12.29,沈阳新松机器人自动化股份有限公司,姜铁程;,110168辽宁省沈阳市浑南新区金辉街16号,G06Q20/32(2012.01)I;
8388,一种室内高精度激光导航定位装置,CN109991612A,2019.07.09,2.02E+12,2017.12.29,沈阳新松机器人自动化股份有限公司,张雷;,110168辽宁省沈阳市浑南新区金辉街16号,G01S17/06(2006.01)I;
8389,一种应用程序的安全防护方法、应用客户端及ACR服务器,CN109995700A,2019.07.09,201711477316X,2017.12.29,北京易安睿龙科技有限公司,罗海龙;,100162北京市大兴区春和路39号院1号楼1-911,H04L29/06(2006.01)I
8390,一种压衬套设备预定位机构及无损压制衬套方法,CN109986334A,2019.07.09,201711477531X,2017.12.29,浙江拓为汽车部件有限公司,刘黎明;??陈峰;??马森,321200浙江省金华市武义县百花山工业区牡丹南路36号,B23P19/027(2006.01)I
8391,一种拧力可控的扳手,CN109986493A,2019.07.09,2.02E+12,2017.12.29,苏州美山子制衣有限公司,唐忠平,215221江苏省苏州市吴江区平望镇美佳路1号,B25B17/00(2006.01)I;
8392,一种杨梅保鲜包装工艺,CN109984185A,2019.07.09,2.02E+12,2017.12.29,吴红霞,吴红霞,266300山东省青岛市胶州市杭州路102号,A23B7/04(2006.01)I;
8393,一种一次性碗,CN109984528A,2019.07.09,2.02E+12,2017.12.29,余天海,余天海,551499贵州省贵阳市清镇市站街镇站街村三组,A47G19/02(2006.01)I;??A47G19/03(2006.01)I
8394,发电机,CN109995170A,2019.07.09,2.02E+12,2017.12.29,北京佩特来电器有限公司;,李宁宁;,101118北京市通州区宋庄镇小堡村南,H02K5/10(2006.01)I
8395,一种钢球的加工工艺,CN109988891A,2019.07.09,2.02E+12,2017.12.29,吴红霞,吴红霞,266300山东省青岛市胶州市杭州路102号,C21D1/18(2006.01)I;
8396,一次性防溢出杯子,CN109984536A,2019.07.09,2.02E+12,2017.12.29,余天海,余天海,551499贵州省贵阳市清镇市站街镇站街村三组,A47G19/22(2006.01)I;??A47G19/16(2006.01)I
8397,一种基于扫码的公交快速支付方法及系统,CN109993519A,2019.07.09,2.02E+12,2017.12.29,沈阳新松机器人自动化股份有限公司,姜铁程;,110168辽宁省沈阳市浑南新区金辉街16号,G06Q20/32(2012.01)I;
8398,一种室内高精度激光导航定位装置,CN109991612A,2019.07.09,2.02E+12,2017.12.29,沈阳新松机器人自动化股份有限公司,张雷;,110168辽宁省沈阳市浑南新区金辉街16号,G01S17/06(2006.01)I;
8399,一种应用程序的安全防护方法、应用客户端及ACR服务器,CN109995700A,2019.07.09,201711477316X,2017.12.29,北京易安睿龙科技有限公司,罗海龙;,100162北京市大兴区春和路39号院1号楼1-911,H04L29/06(2006.01)I
8400,基于NB-IOT的水压计压力数据的传输方法,CN109992799A,2019.07.09,2.02E+12,2017.12.29,上海威派格智慧水务股份有限公司,杨峰;??李文;??崔光亮,201806上海市嘉定区外冈镇恒定路1号,G06F17/50(2006.01)I
8401,一种热碗夹持机构,CN109984651A,2019.07.09,2.02E+12,2017.12.29,烟台正展信息技术有限公司,孙红菊,264006山东省烟台市经济技术开发区万寿山路5号内1号楼,A47J45/10(2006.01)I  
8402,基于小波分析的金融投资数据突变分析方法及其系统,CN109993336A,2019.07.09,2.02E+12,2017.12.29,广州潽蓝信息科技有限公司,许松钦;??张冠英,510000广东省广州市海珠区新港西路135号大院园西区705号楼中大科技园B座部位自编1702、1704、1705、1706、1707房（仅限办公用途）,G06Q10/04(2012.01)I;
8403,一种治疗过敏性鼻炎的中药制剂及其制备方法,CN109985091A,2019.07.09,2.02E+12,2017.12.29,宋春玲,宋春玲,266300山东省青岛市胶州市郑州东路44号,A61K36/575(2006.01)I;
8404,一种治疗慢性反流性胃炎的中药组合物,CN109985116A,2019.07.09,2.02E+12,2017.12.29,宋春玲,宋春玲,266300山东省青岛市胶州市郑州东路44号,A61K36/754(2006.01)I;
8405,一种治疗小肠疝气的中药,CN109985167A,2019.07.09,2.02E+12,2017.12.29,宋春玲,宋春玲,266300山东省青岛市胶州市郑州东路44号,A61K36/8984(2006.01)I;
8406,一种治疗扁平疣的中药组合物,CN109985185A,2019.07.09,2.02E+12,2017.12.29,宋春玲,宋春玲,266300山东省青岛市胶州市郑州东路44号,A61K36/8994(2006.01)I;
8407,一种风寒型咳嗽的中药配方,CN109985194A,2019.07.09,2.02E+12,2017.12.29,郭广法,郭广法,265700山东省烟台市龙口市黄金海岸星海湖畔26号楼401室,A61K36/904(2006.01)I;??A61P11/14(2006.01)I  
8408,用于电机电枢的液体填充料浸渍后密封固化的工艺装备,CN109995202A,2019.07.09,2.02E+12,2017.12.29,北京金风科创风电设备有限公司,马盛骏,100176北京市大兴区北京经济技术开发区康定街19号,H02K15/12(2006.01)I
8409,一种治疗褥疮的中药组合,CN109985112A,2019.07.09,2.02E+12,2017.12.29,宋春玲,宋春玲,266300山东省青岛市胶州市郑州东路44号,A61K36/752(2006.01)I;
8410,半导体结构及其形成方法,CN109994428A,2019.07.09,2.02E+12,2017.12.29,中芯国际集成电路制造(上海)有限公司;,周飞,201203上海市浦东新区张江路18号,H01L21/8234(2006.01)I;??H01L27/088(2006.01)I
8411,半导体器件及其形成方法,CN109994368A,2019.07.09,2.02E+12,2017.12.29,中芯国际集成电路制造(上海)有限公司;,刘焕新;??张北超;??吴端毅,201203上海市浦东新区张江路18号,H01L21/02(2006.01)I;
8412,一种足部结构,CN109986536A,2019.07.09,2.02E+12,2017.12.29,沈阳新松机器人自动化股份有限公司,李学威;,110168辽宁省沈阳市浑南新区金辉街16号,B25J9/00(2006.01)I
8413,机械制浆方法,CN109989283A,2019.07.09,2.02E+12,2017.12.29,王刚,王刚,266300山东省青岛市胶州市锦州路488号1号楼2单元102户,D21B1/04(2006.01)I  
8414,一种用于HUD的增强现实导航显示的控制方法,CN109990797A,2019.07.09,2.02E+12,2017.12.29,周秦娜,周秦娜,518023广东省深圳市罗湖区宝安北路3039号,G01C21/36(2006.01)I  
8415,石斛多糖在制备防治砷中毒致生殖损伤药物中的应用,CN109985058A,2019.07.09,2.02E+12,2017.12.29,暨南大学,芦春斌;,510632广东省广州市天河区黄埔大道西601号,A61K31/715(2006.01)I;
8416,一种合金的铸造方法,CN109986060A,2019.07.09,2.02E+12,2017.12.29,付旭升,付旭升,266300山东省青岛市胶州市南关街道办事处付家村104号,B22D19/08(2006.01)I  
8417,一种含有制川乌的中药组合及其制备方法,CN109985123A,2019.07.09,2.02E+12,2017.12.29,宋春玲,宋春玲,266300山东省青岛市胶州市郑州东路44号,A61K36/804(2006.01)I;
8418,一种针对阳离子改性棉纱的筒子纱或经轴染色方法,CN109989276A,2019.07.09,2.02E+12,2017.12.29,天津田歌纺织有限公司,徐星殿;??于鹏,301700天津市武清区汊沽港镇,D06P1/38(2006.01)I;
8419,一种机车数据换装和检测系统及方法,CN109987119A,2019.07.09,2.02E+12,2017.12.29,重庆微标科技股份有限公司,段文彬;,401121重庆市渝北区黄山大道中段5号水星科技大厦南翼写字楼4层6号,B61L23/00(2006.01)I;
8420,一种新型金属复合工艺,CN109985903A,2019.07.09,2.02E+12,2017.12.29,付旭升,付旭升,266300山东省青岛市胶州市南关街道办事处付家村104号,B21B1/38(2006.01)I  
8421,半导体器件及其形成方法,CN109994368A,2019.07.09,2.02E+12,2017.12.29,中芯国际集成电路制造(上海)有限公司;,刘焕新;??张北超;??吴端毅,201203上海市浦东新区张江路18号,H01L21/02(2006.01)I;
8422,一种足部结构,CN109986536A,2019.07.09,2.02E+12,2017.12.29,沈阳新松机器人自动化股份有限公司,李学威;,110168辽宁省沈阳市浑南新区金辉街16号,B25J9/00(2006.01)I
8423,机械制浆方法,CN109989283A,2019.07.09,2.02E+12,2017.12.29,王刚,王刚,266300山东省青岛市胶州市锦州路488号1号楼2单元102户,D21B1/04(2006.01)I  
8424,一种用于HUD的增强现实导航显示的控制方法,CN109990797A,2019.07.09,2.02E+12,2017.12.29,周秦娜,周秦娜,518023广东省深圳市罗湖区宝安北路3039号,G01C21/36(2006.01)I  
8425,石斛多糖在制备防治砷中毒致生殖损伤药物中的应用,CN109985058A,2019.07.09,2.02E+12,2017.12.29,暨南大学,芦春斌;,510632广东省广州市天河区黄埔大道西601号,A61K31/715(2006.01)I;
8426,一种合金的铸造方法,CN109986060A,2019.07.09,2.02E+12,2017.12.29,付旭升,付旭升,266300山东省青岛市胶州市南关街道办事处付家村104号,B22D19/08(2006.01)I  
8427,一种含有制川乌的中药组合及其制备方法,CN109985123A,2019.07.09,2.02E+12,2017.12.29,宋春玲,宋春玲,266300山东省青岛市胶州市郑州东路44号,A61K36/804(2006.01)I;
8428,一种针对阳离子改性棉纱的筒子纱或经轴染色方法,CN109989276A,2019.07.09,2.02E+12,2017.12.29,天津田歌纺织有限公司,徐星殿;??于鹏,301700天津市武清区汊沽港镇,D06P1/38(2006.01)I;
8429,一种机车数据换装和检测系统及方法,CN109987119A,2019.07.09,2.02E+12,2017.12.29,重庆微标科技股份有限公司,段文彬;,401121重庆市渝北区黄山大道中段5号水星科技大厦南翼写字楼4层6号,B61L23/00(2006.01)I;
8430,一种新型金属复合工艺,CN109985903A,2019.07.09,2.02E+12,2017.12.29,付旭升,付旭升,266300山东省青岛市胶州市南关街道办事处付家村104号,B21B1/38(2006.01)I  
8431,车辆的风挡玻璃以及车辆,CN109986935A,2019.07.09,2.02E+12,2017.12.29,宝沃汽车（中国）有限公司,张时远;??胡颉,100102北京市朝阳区阜通东大街1号院2号楼,B60J1/00(2006.01)I;??H05B3/86(2006.01)I
8432,一种光接入网络中无载波幅相调制的均衡算法,CN109995682A,2019.07.09,2.02E+12,2017.12.29,广东电网有限责任公司电力调度控制中心,汪莹;,510000广东省广州市越秀区梅花路75号,H04L25/02(2006.01)I;
8433,一种音响机器人的控制方法及装置,CN109996134A,2019.07.09,201711478408X,2017.12.29,深圳市优必选科技有限公司,熊友军;,518000广东省深圳市南山区学苑大道1001号南山智园C1栋16、22楼,H04R1/02(2006.01)I;
8434,一种双阀片烟道防火止回阀,CN109990120A,2019.07.09,2.02E+12,2017.12.29,宁波方太厨具有限公司,刘杰;??何立博,315336浙江省宁波市杭州湾新区滨海二路218号,F16K15/03(2006.01)I;
8435,一种零件热压罐成型的成型模具及板件,CN109986803A,2019.07.09,2.02E+12,2017.12.29,尹军华,杨自燕;,611134四川省成都市温江区公平花都大道西段399号9栋1单元25楼3号,B29C70/34(2006.01)I;
8436,一种转基因烟草多重荧光PCR基因位点、引物及其检测方法,CN109988858A,2019.07.09,2.02E+12,2017.12.29,贵州中烟工业有限责任公司,董睿;,550001贵州省贵阳市云岩区友谊路25号,C12Q1/6895(2018.01)I;
8437,控制Web数据上传的方法及网关设备,CN109995809A,2019.07.09,2.02E+12,2017.12.30,广州鸷昕由信息科技有限公司,陈华,510000广东省广州市南沙区丰泽东路106号（自编1号楼）X1301-D1916,H04L29/08(2006.01)I;??H04L29/06(2006.01)I  
8438,一种水过滤系统,CN109987755A,2019.07.09,2.02E+12,2017.12.29,宁波方太厨具有限公司,陈建华;??王青山;??李旭东,315336浙江省宁波市杭州湾新区滨海二路218号,C02F9/06(2006.01)I;??C02F101/20(2006.01)N
